id_institucional,Clee,Nombre de la Unidad Econ√≥mica,nombre_empresa,C√≥digo de la clase de actividad SCIAN,actividad_economica,tamaño_empresa,Tipo de vialidad,direccion,Tipo de entre vialidad 1,Nombre de entre vialidad 1,Tipo de entre vialidad 2,Nombre de entre vialidad 2,Tipo de entre vialidad 3,Nombre de entre vialidad 3,N√∫mero exterior o kil√≥metro,Letra exterior,Edificio,Edificio Piso,N√∫mero interior,Letra interior,Tipo de asentamiento humano,Nombre de asentamiento humano,Tipo centro comercial,"Corredor industrial, centro comercial o mercado p√∫blico",N√∫mero de local,C√≥digo Postal,Clave entidad,Entidad federativa,id_municipio,nombre_municipio,Clave localidad,municipio,Area_geoestadistica_basica,Manzana,Numero_telefonico,correo_electronico,Sitio en Internet,Tipo de establecimiento,latitude,longitude,sector
6325161,09015468211004141011003975S5,DOMINION INDUSTRIAL,DOMINION INDUSTRIAL SA DE CV,434225,Comercio al por mayor de equipo y material el√©ctrico,251 personas,CALLE,REVILLAGIGEDO,CALLE,ART√çCULO 123,CALLE,VICTORIA,AVENIDA,BALDERAS,37,,,,,E,COLONIA,CENTRO,,,,6050,9,CIUDAD DE M√âXICO,15,Cuauht√©moc,1,Cuauht√©moc,748,24,,CONTABILIDAD1@DOMINION.COM.MX,WWW.CONDOMINION.COM.MX,Fijo,19.43212806,-99.14642617,2010-07
6305098,09015468211001551011003975S8,DOMINION INDUSTRIAL,DOMINION INDUSTRIAL SA DE CV,434225,Comercio al por mayor de equipo y material el√©ctrico,251 personas,CALLE,REVILLAGIGEDO,AVENIDA,BALDERAS,CALLE,VICTORIA,CALLE,ART√çCULO 123,37,,,,,H,COLONIA,CENTRO,,,,6050,9,CIUDAD DE M√âXICO,15,Cuauht√©moc,1,Cuauht√©moc,748,24,,CONTABILIDAD1@DOMINION.COM.MX,WWW.DOMINION.COM.MX,Fijo,19.43213934,-99.14642387,2010-07
6324914,09002431160000051000004198S1,EDP VALLEJO DANONE,DANONE DE MEXICO SA DE CV,431160,Comercio al por mayor de leche y otros productos l√°cteos,251 personas,CALLE,NORTE 35,CALLE,PONIENTE 134,CALLE,NORTE 45,CALLE,PONIENTE 128,908,,,,,,COLONIA,INDUSTRIAL VALLEJO,,,,,9,CIUDAD DE M√âXICO,2,Azcapotzalco,1,Azcapotzalco,877,10,,CONTACTO@DANONE.COM,,Fijo,19.49206368,-99.15473,2012-06
6304131,09015437112000021000003737M1,EFECTIVALE,EFECTIVALE S DE RL DE CV,437312,"Intermediaci√≥n de comercio al por mayor de productos para la industria, el comercio y los servicios",251 personas,CALLE,SALTILLO,AVENIDA,CAMPECHE,CALLE,VICENTE SU√ÅREZ,CALLE,CHOLULA,19,,EDIFICIO SIN NOMBRE,PISO 5,5,,COLONIA,CONDESA,,,,6140,9,CIUDAD DE M√âXICO,15,Cuauht√©moc,1,Cuauht√©moc,1337,8,,TERESA.VAZQUEZ@FLEETCOR.COM,WWW.EFECTIVALE.COM.MX,Fijo,19.40953975,-99.17341665,2010-07
6256970,09015435313001926001003904M6,EL CRISOL,EL CRISOL SA DE CV,435313,"Comercio al por mayor de mobiliario, equipo e instrumental m√©dico y de laboratorio",251 personas,EJE VIAL,2-A SUR (SAN LUIS POTOS√ç),CALLE,M√âRIDA,CALLE,FRONTERA,EJE VIAL,2 SUR (AVENIDA QUER√âTARO),25,,,,,,COLONIA,ROMA NORTE,,,,,9,CIUDAD DE M√âXICO,15,Cuauht√©moc,1,Cuauht√©moc,1110,3,,JURIDICO1@ELCRISOL.COM.MX,WWW.ELCRISOL.COM.MX,Fijo,19.41488996,-99.15581391,2010-07
6257539,09003325412000011010000000U7,ELI LILLY Y COMPA√ëIA DE MEXICO SA DE CV,ELI LILLY Y COMPA√ëIA DE MEXICO SA,433110,Comercio al por mayor de productos farmac√©uticos,251 personas,CALLE,CERRO DE JES√öS,CALZADA,CALZADA DE TLALPAN,CALLE,NINGUNO,CALZADA,CALZADA DE TLALPAN,2024,,,,,,COLONIA,CAMPESTRE CHURUBUSCO,,,,4200,9,CIUDAD DE M√âXICO,3,Coyoac√°n,1,Coyoac√°n,164,12,,BERONA_GONZALEZ_JORGE@NETWORK.LILLY.MX,WWW.LILLY.COM.MX,Fijo,19.34513982,-99.14433332,2010-07
6309665,09007431211000117000003235S0,EMBOTELLADORA AGA DE MEXICO,EMBOTELLADORA MEXICANA SA DE CV,431211,Comercio al por mayor de bebidas no alcoh√≥licas y hielo,251 personas,AVENIDA,LAS TORRES,CALLE,REFORMA ESPACIAL,CERRADA,DE LAS TORRES,CALLE,JUSTO SIERRA,23,,,,,,COLONIA,REFORMA POLITICA,,,,,9,CIUDAD DE M√âXICO,7,Iztapalapa,1,Iztapalapa,2899,29,7223136728,JORGE.DELACRUZ@AGAMEXICO.COM.MX,WWW.JARRITOSMEXICO.COM,Fijo,19.34187735,-99.03272212,2010-07
6318697,09014431211000027000003235S7,EMBOTELLADORA AGA DE MEXICO,EMBOTELLADORA MEXICANA SA DE CV,431211,Comercio al por mayor de bebidas no alcoh√≥licas y hielo,251 personas,EJE VIAL,3 PONIENTE (AVENIDA COYOAC√ÅN) (AVENIDA UNIVERSIDAD),EJE VIAL,8 SUR (JOS√â MAR√çA RICO),CALLE,AMORES,CALLE,RODR√çGUEZ SARO,1618,,,,,,COLONIA,DEL VALLE,,,,,9,CIUDAD DE M√âXICO,14,Benito Ju√°rez,1,Benito Ju√°rez,810,10,7223136728,JORGE.DELACRUZ@AGAMEXICO.COM.MX,WWW.JARRITOSMEXICO.COM.MX,Fijo,19.36669972,-99.17213783,2010-07
6782082,09002431211000075001003235M1,EMBOTELLADORA AGA DE MEXICO,EMBOTELLADORA MEXICANA SA DE CV,431211,Comercio al por mayor de bebidas no alcoh√≥licas y hielo,251 personas,CALLE,AHUACATITLA,CALLE,CAPILLA DE LOS REYES,CALLE,AHUACATITLA,AVENIDA,AZCAPOTZALCO,96,,,,,,BARRIO,LOS REYES,,,,,9,CIUDAD DE M√âXICO,2,Azcapotzalco,1,Azcapotzalco,311,20,7223136728,JORGE.DELACRUZ@AGAMEXICO.COM.MX,WWW.JARRITOSMEXICO.COM,Fijo,19.48619833,-99.18451572,2017-03
6309660,09006431211000067000003235S9,EMBOTELLADORA AGA DE MEXICO,EMBOTELLADORA MEXICANA SA DE CV,431211,Comercio al por mayor de bebidas no alcoh√≥licas y hielo,251 personas,CALLE,5,AVENIDA,PROSPERIDAD,CALLE,CERRADA N√öCLEO,CALLE,6,401,,,,,,COLONIA,AGRICOLA PANTITLAN,,,,,9,CIUDAD DE M√âXICO,6,Iztacalco,1,Iztacalco,39,1,7223136728,JORGE.DELACRUZ@AGAMEXICO.COM.MX,WWW.JARRITOSMEXICO.COM.MX,Fijo,19.41903512,-99.05989522,2010-07
6354867,15104435419000947001020292M2,EMERSON PROCESS MANAGEMENT,EMERSON PROCESS MANAGEMENT SA DE CV,435419,Comercio al por mayor de otra maquinaria y equipo de uso general,251 personas,CALLE,10,CALLE,CANARIO,AVENIDA,CENTRAL,OTRO(ESPECIFIQUE),NINGUNO,145,,,,0,SN,COLONIA,SAN PEDRO DE LOS PINOS,,,,,9,CIUDAD DE M√âXICO,10,√Ålvaro Obreg√≥n,1,√Ålvaro Obreg√≥n,135,46,5547880994,YESSENIAGUTIERREZ@EMERSON.COM,WWW.EMERSONPROCESS.COM.MX,Fijo,19.39000392,-99.19412811,2010-07
6310272,09007431170000047002004851S7,EMPACADORA CELAYA,EMPACADORA CELAYA SA DE CV,431170,Comercio al por mayor de embutidos,251 personas,CALLE,MELEROS,CALLE,5 ORIENTE AVENIDA JAVIER ROJO GMEZ,EJE VIAL,ALCAICERA,OTRO(ESPECIFIQUE),NINGUNO,34,,,,,,COLONIA,CENTRAL DE ABASTOS,CENTRAL DE ABASTO,CENTRAL DE ABASTO CDMX,34,,9,CIUDAD DE M√âXICO,7,Iztapalapa,1,Iztapalapa,2403,28,4616188500,PATRICIA.ALONSO.G@CAPISTRANO.COM.MX,,Fijo,19.37545367,-99.07894615,2010-07
11788483,09007431211000457000006096S0,ENVASADORA DE AGUAS EN MEXICO,ENVASADORA DE AGUAS EN MEXICO S DE RL DE CV,431211,Comercio al por mayor de bebidas no alcoh√≥licas y hielo,251 personas,AVENIDA,Espa√±a,CALLE,Lesbos,AVENIDA,11,CALLE,Lebrija (Reforma),342,,,,,,COLONIA,CERRO DE LA ESTRELLA,,,,9860,9,CIUDAD DE M√âXICO,7,Iztapalapa,1,Iztapalapa,4414,14,,,WWW.BONAFONT.COM.MX,Fijo,19.32584738,-99.08449266,2025-04
6315105,09016435411000645001002530M3,EPSON MEXICO,EPSON MEXICO SA DE CV,435411,"Comercio al por mayor de mobiliario, equipo, y accesorios de c√≥mputo",251 personas,PERIFERICO,BOULEVARD MANUEL √ÅVILA CAMACHO,CALLE,PRESA SALINILLAS,CALLE,LEGARIA,CALLE,PRESA VALSEQUILLO,389,,,,,,COLONIA,IRRIGACION,EDIFICIO COMERCIAL Y DE SERVICIOS,CONJUNTO LEGARIA EDIFICIO 1,SN,,9,CIUDAD DE M√âXICO,16,Miguel Hidalgo,1,Miguel Hidalgo,410,1,,JESUS.CUADRA@EPSON.COM.MX,WWW.EPSON.COM.MX,Fijo,19.44301174,-99.21644728,2010-07
6265477,09004435311000017001002765M3,ERICSSON TELECOM,ERICSSON TELECOM SA DE CV,435311,"Comercio al por mayor de equipo de telecomunicaciones, fotograf√≠a y cinematograf√≠a",251 personas,CALLE,LAGO ZURICH,CALLE,FERROCARRIL DE CUERNAVACA,CALLE,NINGUNO,CALLE,PRESA FALC√ìN,245,,FALCON,PISO 3,,,COLONIA,AMPLIACION GRANADA,EDIFICIO COMERCIAL Y DE SERVICIOS,PLAZA CARSO,PISO 3,11529,9,CIUDAD DE M√âXICO,16,Miguel Hidalgo,1,Miguel Hidalgo,444,1,,ANAHI.SOSA@ERICSSON.COM,INTERNAL.ERICSSON.COM,Fijo,19.44317865,-99.20292703,2012-06
6257780,09016435311000467001002765S4,ERICSSON TELECOM,ERICSSON TELECOM SA DE CV,435311,"Comercio al por mayor de equipo de telecomunicaciones, fotograf√≠a y cinematograf√≠a",251 personas,CALLE,LAGO ZURICH,AVENIDA,MIGUEL DE CERVANTES SAAVEDRA,CALLE,LAGO ZRICH,AVENIDA,RIO SAN JOAQUIN,245,,CENTRO Y PLAZA COMERCIAL,PISO 1,,,COLONIA,AMPLIACION GRANADA,CENTRO Y PLAZA COMERCIAL,PLAZA CARSO,245,,9,CIUDAD DE M√âXICO,16,Miguel Hidalgo,1,Miguel Hidalgo,444,1,,ANAHI.SOSA@ERICSSON.COM,,Fijo,19.44191708,-99.20295905,2010-07
6256941,09015435210000116001003559M3,ESPAMEX DISTRIBUCIONES Y REPRESENTACIONES,ESPAMEX DISTRIBUCIONES Y REPRESENTACIONES SA DE CV,435210,Comercio al por mayor de maquinaria y equipo para la construcci√≥n y la miner√≠a,251 personas,CALLE,MANUEL MAR√çA CONTRERAS,CALLE,GUILLERMO PRIETO,CALLE,FRANCISCO D√çAZ COVARRUBIAS,CALLE,GABINO BARREDA,80,,,,,,COLONIA,SAN RAFAEL,,,,6470,9,CIUDAD DE M√âXICO,15,Cuauht√©moc,1,Cuauht√©moc,678,10,,ESPAMEX@ESPAMEX.COM,WWW.ESPAMEX.COM,Fijo,19.43717063,-99.16516336,2010-07
8827669,09010561990000716000000000U4,EXELTIS PHARMA MEXICO,EXELTIS PHARMA MEXICO SA DE CV,433110,Comercio al por mayor de productos farmac√©uticos,251 personas,AVENIDA,REVOLUCI√ìN,CALLE,C√ìNDOR,CALLE,ALFONSO CASO,OTRO(ESPECIFIQUE),BOULEVARD ADOLFO L√ìPEZ MATEOS,1267,,TORRE ANSELI,PISO 19,1902,,COLONIA,ALPES,CENTRO Y PLAZA COMERCIAL,CENTRO Y PLAZA COMERCIAL SIN NOMBRE,SN,1010,9,CIUDAD DE M√âXICO,10,√Ålvaro Obreg√≥n,1,√Ålvaro Obreg√≥n,987,16,,LUZ.MARTINEZ@EXELTIS.COM,WWW.EXELTIS.CO.MX,Fijo,19.36069386,-99.18957029,2019-11
6311552,09016325412000154002002221S7,FAMACEUTICA HISPANOAMERICANA,FARMACEUTICA HISPANOAMERICANA SA DE CV,433110,Comercio al por mayor de productos farmac√©uticos,251 personas,CALLE,LAGO ISEO,CALLE,LAGUNA DE T√âRMINOS,CALLE,LAGO BOLSENA,CALLE,LAGO SILVERIO,184,,,,,,COLONIA,SANTA MARIA INSURGENTES,,,,11320,9,CIUDAD DE M√âXICO,16,Miguel Hidalgo,1,Miguel Hidalgo,482,5,,AMATA@FHMEX.COM.MX,WWW.FHMEX.COM.MX,Fijo,19.44422678,-99.18179745,2013-07
6315663,09012433110000141002004112M2,FARMACEUTICOS MAYPO,FARMACEUTICOS MAYPO SA DE CV,433110,Comercio al por mayor de productos farmac√©uticos,251 personas,VIADUCTO,DE TLALPAN,CALZADA,DEL HUESO,CALLE,MORELOS,AVENIDA,EL BORDO,3222,,,,,,COLONIA,VIEJO SANTA URSULA COAPA,,,,4980,9,CIUDAD DE M√âXICO,3,Coyoac√°n,1,Coyoac√°n,1410,3,,ROCIO.FLORES@PHSS.MX,WWW.MAYPO.COM,Fijo,19.3090641,-99.14136734,2010-07
6305250,09015433110000704001003900M0,FARMACOS NACIONALES,FARMACOS NACIONALES SA DE CV,433110,Comercio al por mayor de productos farmac√©uticos,251 personas,CALLE,DOCTOR PASTEUR,CALLE,DOCTOR RAFAEL LUCIO,CALLE,2-A SUR (DOCTOR BALMIS),CALLE,DOCTOR PASTEUR,93,,,,0,SN,COLONIA,DOCTORES,,,,6720,9,CIUDAD DE M√âXICO,15,Cuauht√©moc,1,Cuauht√©moc,1125,20,,PRISCILLA.ANDRADE@FANAFESA.COM,WWW.FANASA.COM,Fijo,19.41439326,-99.15213826,2010-07
8723359,09002461160004896000002571S8,GALLETAS CUETARA BODEGA AMANTLA,GALLETAS CUETARA SA DE CV,431191,Comercio al por mayor de pan y pasteles,251 personas,AVENIDA,TEZOZOMOC (CUITLAHUAC),CALLE,PRIMERA CERRADA NORTE 147,CALLE,CAMINO A SANTA LUCIA,CERRADA,JOSE MARIA MORELOS,64,A,,,,,COLONIA,SAN MIGUEL AMANTLA,,,,,9,CIUDAD DE M√âXICO,2,Azcapotzalco,1,Azcapotzalco,650,11,,NLINIO@GCUETARA.COM.MX,,Fijo,19.47417935,-99.20103916,2019-11
6314883,09002431191000116001002571M7,GALLETAS CUETARA CORPORATIVO MATRIZ,GALLETAS CUETARA SA DE CV,431191,Comercio al por mayor de pan y pasteles,251 personas,EJE VIAL,3 NORTE (TOCHTLI),CALLE,CENT√âOTL,AVENIDA,TEZOZ√ìMOC,CALLE,√ÅCATL,342,,,,,,COLONIA,SANTA LUCIA,,,,,9,CIUDAD DE M√âXICO,2,Azcapotzalco,1,Azcapotzalco,1023,5,,NLINO@GCUETARA.COM.MX,WWW.GCUETARA.COM.MX,Fijo,19.47948025,-99.19706918,2010-07
6304331,09010435313000326001000000U1,GE SISTEMAS MEDICOS DE MEXICO,GE SISTEMAS MEDICOS DE MEXICO SA DE CV,435313,"Comercio al por mayor de mobiliario, equipo e instrumental m√©dico y de laboratorio",251 personas,CALLE,AVENIDA SANTA FE,AVENIDA,SANTA FE,AVENIDA,JAVIER BARROS SIERRA,AVENIDA,SANTA FE,70,C,CENTRO Y PLAZA COMERCIAL,PISO 4,4,,COLONIA,DELEGACION ALVARO OBREGON,CENTRO Y PLAZA COMERCIAL,SAMARA,70,,9,CIUDAD DE M√âXICO,10,√Ålvaro Obreg√≥n,1,√Ålvaro Obreg√≥n,1542,53,5564141969,ANTONIO.OCEJO@GE.COM,LATAM.GEHEALTHCARE.COM,Fijo,19.36849428,-99.25929333,2010-07
6314461,09012325412000187000000000U6,GLAXO SMITH KLINE MEXICO,GLAXO SMITH KLINE MEXICO SA DE CV,433110,Comercio al por mayor de productos farmac√©uticos,251 personas,CALLE,REAL MAYORAZGO,AVENIDA,RIO CHIRUBUSCO,AVENIDA,AVENIDA COYOACAN,CALLE,REAL MAYORAZGO,130,,TORRE MITIKAH,PISO 20,,,COLONIA,XOCO,CENTRO Y PLAZA COMERCIAL,TORRE DE OFICINAS MITIKAH,SN,3330,9,CIUDAD DE M√âXICO,12,Tlalpan,1,Tlalpan,981,16,,ANGELA.X.AVILA@GSK.COM,,Fijo,19.28712159,-99.1445786,2010-07
894238,09015435319002265001000000U5,GLORY GLOBAL SULTIONS,GLORY GLOBAL SOLUTIONS SA DE CV,435319,Comercio al por mayor de maquinaria y equipo para otros servicios y para actividades comerciales,251 personas,AVENIDA,RIO MIXCOAC,CALLE,AMORES,CALLE,TRES,AVENIDA,COYOACAN,274,,,,2,,COLONIA,ACACIAS,EDIFICIO COMERCIAL Y DE SERVICIOS,SANTILLANA-GLORY,,,9,CIUDAD DE M√âXICO,14,Benito Ju√°rez,1,Benito Ju√°rez,933,14,,EDUARDO.RAMIREZ@MX.GLORY-GLOBAL.COM,WWW.GLORYGLOBALSOLUTIONS.COM,Fijo,19.36170186,-99.1739835,2014-12
6313668,09007434221000757001002454M9,GRUPO COLLADO,GRUPO COLLADO SA DE CV,434221,Comercio al por mayor de materiales met√°licos para la construcci√≥n y la manufactura,251 personas,AVENIDA,AVENIDA GAVIL√ÅN,CALLE,FERROCARRIL SAN RAFAEL ATLIXCO,CALLE,SAN PEDRO,CALLE,BAJA CALIFORNIA NORTE,200,,,,,,COLONIA,GUADALUPE DEL MORAL,,,,9300,9,CIUDAD DE M√âXICO,7,Iztapalapa,1,Iztapalapa,3666,48,,ARMANDO.MEZA@GCOLLADO.COM,WWW.COLLADO.COM.MX,Fijo,19.36200803,-99.07790648,2010-07
6232796,09002432130000104000000000U0,GRUPO CONVERSE DE MEXICO,GRUPO CONVERSE DE MEXICO SA,432130,Comercio al por mayor de calzado,251 personas,CALLE,NORTE 45,OTRO(ESPECIFIQUE),NINGUNO,CALLE,BOULEVARD DE LOS FERROCARRILES,CALLE,NORTE 35,669,,,,,,ZONA INDUSTRIAL,INDUSTRIAL VALLEJO,ZONA INDUSTRIAL,INDUSTRIAL VALLEJO,SN,,9,CIUDAD DE M√âXICO,2,Azcapotzalco,1,Azcapotzalco,881,11,,CLAUDIA.ARREDONDO@SEPSA.ORG.MX,WWW.CONVERSE.COM.MX,Fijo,19.48238621,-99.16228749,2010-07
9291113,09012433110000563000055047S7,HI TEC MEDICAL,HI TEC MEDICAL SA DE CV,433110,Comercio al por mayor de productos farmac√©uticos,251 personas,CARRETERA,FEDERAL M√âXICO A CUERNAVACA (INSURGENTES SUR),CERRADA,CAMINO REAL TOCHTEPEC,CALLE,NINGUNO,CALLE,VEREDA TUXTEPEX,8664,,,,,,PUEBLO,SAN MIGUEL TOPILEJO,,,,,9,CIUDAD DE M√âXICO,12,Tlalpan,27,San Miguel Topilejo,1763,10,,TERE.FLORES@HITECMEDICAL.MX,WWW.HITECMEDICAL.MX,Fijo,19.19967202,-99.16441672,2020-11
8602207,09012433110000507000055047M4,HI TEC MEDICAL,HI TEC MEDICAL SA DE CV,433110,Comercio al por mayor de productos farmac√©uticos,251 personas,CALLE,PUENTE DE PIEDRA,CALLE,CHIMALCOYOTL,CALLE,PE√ëA POBRE,AVENIDA,RENATO LEDUC,65,,,,0,SN,COLONIA,TORIELLO GUERRA,,,,,9,CIUDAD DE M√âXICO,12,Tlalpan,1,Tlalpan,407,7,,,WWW.HITECMEDICAL.MX,Fijo,19.2949571,-99.16342126,2019-11
6316446,09016435210000126001002670M0,HILTI MEXICANA,HILTI MEXICANA SA DE CV,435210,Comercio al por mayor de maquinaria y equipo para la construcci√≥n y la miner√≠a,251 personas,CALLE,JAIME BALMES,AVENIDA,HOMERO,CALLE,EJ√âRCITO NACIONAL MEXICANO,CALLE,LUIS VIVES,8,,CORPORATIVO POLANCO,PISO 1,,,COLONIA,P0LANCO,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,SN,11510,9,CIUDAD DE M√âXICO,16,Miguel Hidalgo,1,Miguel Hidalgo,622,1,,HAYDEEINES.NOLASCO@HILTI.COM,WWW.HILTI.COM.MX,Fijo,19.43764077,-99.20991537,2010-07
6313692,09013325620000011001004078M4,HOUSE OF FULLER,HOUSE OF FULLER S DE RL DE CV,433210,Comercio al por mayor de art√≠culos de perfumer√≠a y cosm√©ticos,251 personas,CALLE,CALLEJ√ìN FRANCISCO VILLA,CALLE,JAVIER MINA,CALLE,5 DE FEBRERO,AVENIDA,20 DE NOVIEMBRE,5,,,,,,PUEBLO,SANTA MARIA TEPEPAN,,,,,9,CIUDAD DE M√âXICO,13,Xochimilco,1,Xochimilco,67,19,,GENER.CHACON@FULLER.COM.MX,WWW.FULLER.COM.MX,Fijo,19.27351593,-99.13141682,2010-07
6265294,09014325130000033011000000U6,HUNTSMAN MEXICO,HUNTSMAN MEXICO SA,435313,"Comercio al por mayor de mobiliario, equipo e instrumental m√©dico y de laboratorio",251 personas,AVENIDA,RIO LERMA,AVENIDA,INSURGENTES SUR,CALLE,DAKOTA,CALLE,FILADELFIA,38,,BODEGA 1,PISO 5,,,COLONIA,NAPOLES,PARQUE INDUSTRIAL,BODEGA 1,SN,3810,9,CIUDAD DE M√âXICO,14,Benito Ju√°rez,1,Benito Ju√°rez,219,1,,JUAN_C_ROMERO@HUTSMAN.COM,WWW.HUNTSMAN.COM,Fijo,19.394749,-99.17375461,2010-07
6307838,09016433210000164000039789M3,IBW IMPORTACIONES Y DISTRIBUCIONES,IBW IMPORTACIONES Y DISTRIBUCIONES SA DE CV,433210,Comercio al por mayor de art√≠culos de perfumer√≠a y cosm√©ticos,251 personas,CALLE,JAIME BALMES,AVENIDA,HOMERO,AVENIDA,EJ√âRCITO NACIONAL MEXICANO,CALLE,LUIS VIVES,8,601 B,COORPORATIVO POLANCO,PISO 6,,,COLONIA,LOS MORALES POLANCO 1 SECCION,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,SN,,9,CIUDAD DE M√âXICO,16,Miguel Hidalgo,1,Miguel Hidalgo,622,1,,ETORRES@IIBM.COM.MX,,Fijo,19.43798407,-99.2099106,2010-07
6316541,09004434225000136001004084M4,IGSA,IGSA SA,434225,Comercio al por mayor de equipo y material el√©ctrico,251 personas,CARRETERA,FEDERAL M√âXICO A TOLUCA (PROLONGACI√ìN PASEO DE LA REFORMA),CALLE,CARLOS ECH√ÅNOVE,CALLE,PROLONGACI√ìN VISTA HERMOSA,CALLE,NINGUNO,2977,,EDIFICIO SIN NOMBRE,PLANTA BAJA,0,SN,COLONIA,LA ROSITA,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,SN,5130,9,CIUDAD DE M√âXICO,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos,104,30,,ATENCION.CLIENTE@IGSA.COM.MX,IGSA.COM.MX,Fijo,19.36348265,-99.28118189,2010-07
9432482,09004431110000125000004190M4,IMPULSORA SAHUAYO,IMPULSORA SAHUAYO SA DE CV,431110,Comercio al por mayor de abarrotes,251 personas,CALLE,PASEO DE LOS TAMARINDOS,CALLE,NINGUNO,CALLE,BOSQUE DE ALISOS,OTRO(ESPECIFIQUE),NINGUNO,90,,,,,,COLONIA,BOSQUES DE LAS LOMAS,,,,5120,9,CIUDAD DE M√âXICO,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos,195,1,,,WWW.SAHUAYO.COM.MX,Fijo,19.38748613,-99.25203973,2023-11
6306852,09007435313000456002000000U2,INDUSTRIAS NACIONALES PLASTICAS,INDUSTRIAS NACIONALES PLASTICAS SA DE CV,435313,"Comercio al por mayor de mobiliario, equipo e instrumental m√©dico y de laboratorio",251 personas,CALLE,GANADEROS,CALLE,CEREALES,CALLE,TRIGO,CALLE,CAMPESINOS,234,B,,,,,COLONIA,GRANJAS ESMERALDA,,,,,9,CIUDAD DE M√âXICO,7,Iztapalapa,1,Iztapalapa,1180,5,,CONTABILIDAD@MEDICAPOLARIS.COM,,Fijo,19.35012915,-99.11417305,2010-07
659909,09016435319000563011016310M3,INGENICO MEXICO,INGENICO MEXICO SA,435419,Comercio al por mayor de otra maquinaria y equipo de uso general,251 personas,CALLE,ANDRES BELLO,CALLE,ARQU√çMEDES,AVENIDA,CAMPOS EL√çSEOS,OTRO(ESPECIFIQUE),PASEO DE LA REFORMA,10,,TORRE FORUM,PISO 17,17,P,COLONIA,CHAPULTEPEC POLANCO,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,SN,11560,9,CIUDAD DE M√âXICO,16,Miguel Hidalgo,1,Miguel Hidalgo,779,16,,BEATRIZ.BROWN@INGENICO.COM,WWW.INGENICO.COM,Fijo,19.42699775,-99.19575774,2012-06
6307001,09016435313000685000027716M7,INOVAMEDIK,INOVAMEDIK SA DE CV,435313,"Comercio al por mayor de mobiliario, equipo e instrumental m√©dico y de laboratorio",251 personas,CALLE,BOSQUE DE DURAZNOS,CALLE,BOSQUE DE LOS CIRUELOS,AVENIDA,BOSQUE DE LA REFORMA,OTRO(ESPECIFIQUE),BOSQUE DE ABETOS,75,,OPULENCE AC,PISO 12,1201,,COLONIA,BOSQUES DE LAS LOMAS,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,SN,,9,CIUDAD DE M√âXICO,16,Miguel Hidalgo,1,Miguel Hidalgo,1245,1,5529001028,SERVICIOS@INOVAMEDIK.COM.MX,WWW.INOVAMEDIK.COM,Fijo,19.40907689,-99.23809237,2012-06
6721267,09010435313000316000008279M2,INSTRUMENTOS Y EQUIPOS FALCON,INSTRUMENTOS Y EQUIPOS FALCON SA DE CV,435313,"Comercio al por mayor de mobiliario, equipo e instrumental m√©dico y de laboratorio",251 personas,CALLE,JOSE MARIA DE TERESA,CALLE,TLACOPAC,CERRADA,LAS FLORES,CALLE,CORREGIDORA,188,,,,,,COLONIA,CAMPESTRE TLACOPAC,,,,1040,9,CIUDAD DE M√âXICO,10,√Ålvaro Obreg√≥n,1,√Ålvaro Obreg√≥n,1044,2,,J.RODRIGUEZ@FALCONMX.COM,WWW.FALCONMX.COM,Fijo,19.35744219,-99.19066967,2016-01
934121,09014435313001473001056694M2,INTERMET,INTERMET SA DE CV,435313,"Comercio al por mayor de mobiliario, equipo e instrumental m√©dico y de laboratorio",251 personas,PERIFERICO,BOULEVARD ADOLFO L√ìPEZ MATEOS,CALLE,CHILPA,CALLE,BENVENUTO CELLINI,CALLE,LEONARDO DA VINCI,97,,,,,,COLONIA,MIXCOAC,,,,3910,9,CIUDAD DE M√âXICO,14,Benito Ju√°rez,1,Benito Ju√°rez,685,13,,EEEPEREZ@INTERMET.COM.MX,WWW.INTERMET.COM.MX,Fijo,19.37664781,-99.19141189,2010-07
6314938,09010435419000216011003696M9,JAPAY,JAPAY SA DE CV,435412,Comercio al por mayor de mobiliario y equipo de oficina,251 personas,AVENIDA,REVOLUCI√ìN,AVENIDA,BARRANCA DEL MUERTO,CALLE,ALPES,PERIFERICO,BOULEVARD ADOLFO L√ìPEZ MATEOS,1209,,,,,,COLONIA,LOS ALPES,,,,,9,CIUDAD DE M√âXICO,10,√Ålvaro Obreg√≥n,1,√Ålvaro Obreg√≥n,987,18,,VENTAS@JAPAY.COM,WWW.JAPAY.COM,Fijo,19.36279153,-99.18932746,2010-07
